Year,Month,Day,Hour,Electronics_Laptops,Electronics_Smartphones,Electronics_Headphones,Clothing_Men_Shirts,Clothing_Women_Dresses,Clothing_Kids_Pants,Home_Appliances_Refrigerators,Home_Appliances_Washers,Home_Decor_Curtains,Home_Decor_Rugs,Beauty_Makeup,Beauty_Skincare,Sports_Outdoor_Gear,Sports_Fitness_Equipment,Toys_Dolls,Online_Traffic,Store_Traffic,Marketing_Spend,Cost,Profit_Margin,Customer_Age_Group,Customer_Region,Holiday_Flag,Toys_Educational,Food_Beverages_Snacks,Food_Beverages_Organic,Automotive_Accessories,Automotive_Replacement_Parts
2021,8,30,14,450.2,297.67,3.24,10.07,21.01,30.92,189.66,319.75,10.47,17.64,3.08,28.96,51.64,56.8,8.04,431.82,462.07,100.29,340.52,10.45,49,South,0,21.54,0.51,1.72,18.53,37.3
2021,8,30,15,927.15,186.75,24.95,6.01,15.03,0.95,452.9,3.36,61.13,51.99,4.03,50.57,1.5,171.18,10.14,775.96,317.66,425.94,477.83,22.1,38,East,0,25.42,1.05,0.44,77.23,54.77
2021,8,30,16,463.47,163.12,33.86,1.64,3.02,6.18,129.53,384.44,33.51,29.9,0.02,9.95,70.21,52.04,10.39,492.87,380.46,237.58,222.17,20.01,24,West,0,34.49,7.64,1.51,9.36,39.66
2021,8,30,17,582.03,263.19,144.08,23.58,28.16,15.67,55.07,314.95,37.81,52.15,19.39,21.13,58.39,66.96,3.8,400.89,199.69,432.17,214.16,18.64,27,South,0,44.23,1.66,4.73,34.07,85.48
2021,8,30,18,87.87,121.15,31.55,8.75,11.87,10.28,193.48,49.56,15.19,29.48,7.49,6.14,11.22,164.55,11.52,540.61,228.16,408.25,225.34,7.28,36,North,0,57.5,4.58,0.75,27.28,36.37
2021,8,30,19,256.01,69.94,112.36,3.55,37.53,7.87,308.83,111.1,35.66,13.86,1.9,13.57,22.12,21.25,20.48,652.61,249.03,259.6,412.25,20.53,57,West,0,23.82,3.72,2.56,15.05,21.74
2021,8,30,20,946.03,3.84,182.07,19.93,13.96,5.43,226.08,40.47,13.73,48.38,0.41,14.16,8.74,232.1,14.24,394.44,330.98,434.57,366.78,12.19,23,South,0,17.32,1.95,0.51,8.72,25.95
2021,8,30,21,462.3,30.08,139.58,42.17,15.87,8.89,772.9,22.91,12.43,12.82,3.96,10.4,60.54,6.51,13.62,513.07,271.43,425.12,234.91,10.29,50,East,0,23.61,3.71,4.49,7.01,67.83
2021,8,30,22,110.84,223.61,32.88,29.39,69.04,13.7,443.49,35.83,12.24,20.72,1.06,9.29,2.44,162.18,5.94,470.74,413.3,168.47,862.09,8.34,29,South,0,5.74,0.6,5.08,50.99,57.75
2021,8,30,23,383.29,84.78,43.98,6.79,56.72,2.89,60.01,22.27,28.46,49.11,3.4,0.08,67.63,60.47,7.36,151.61,260.38,249.06,821.07,23.34,61,West,0,0.78,11.95,9.21,54.4,48.14
2021,8,31,0,214.29,183.82,52.18,14.1,16.51,8.87,997.93,220.63,9.18,81.27,20.89,19.61,14.64,48.64,26.63,248.54,373.86,431.73,614.22,22.11,18,South,0,0.78,2.94,0.19,48.65,33.14
2021,8,31,1,97.5,110.25,113.59,34.69,11.03,0.44,42.71,239.82,6.81,11.3,3,40.42,1.7,158.23,3.15,436.56,350.4,252.56,836.69,7.24,63,East,0,11.31,0.06,2.88,22.33,31.9
2021,8,31,2,194.38,43.24,22.18,12.01,59.23,14.96,528.23,66.11,5.47,50.01,2.01,36.01,55,51.33,1.78,581.74,425.04,402.72,357.25,11.52,33,South,0,21.69,5.11,4.02,17.31,34.7
2021,8,31,3,276.01,163.51,43.1,17.07,13.94,6.41,492.4,52.94,9.57,12.62,5.06,5.23,47.36,298.5,19.39,536.95,290.05,457,844.02,10.13,63,North,0,6.76,1.59,4.36,1.08,227.81
2021,8,31,4,645.95,51.63,42.01,10.33,6.58,3.65,55.98,279.53,20.49,61.62,1.63,20.48,71.86,75.81,1.38,666.68,340.66,213.01,727.07,11.54,44,West,0,9.06,5.35,0.08,9.15,41.36
2021,8,31,5,252.65,32.3,80.48,12,7.21,6.55,140.92,660.19,22.9,69.96,7.22,32.3,60.32,30.91,15.86,407.69,434.9,388.15,540.85,10.89,55,West,0,4.07,2.86,12.38,17.9,125.46
2021,8,31,6,168.41,257.95,9.43,13.8,19.58,0.59,424.18,272.49,27.03,2.77,6.42,43.3,75.2,44.42,14.53,526.06,207.46,351.13,404.5,9.43,55,East,0,4.67,0.43,9.04,29.01,4.7
2021,8,31,7,322.77,125.76,62.89,0.05,41.14,26.46,56.21,24.89,8.72,93.63,0.21,11.29,53.99,97.26,0.93,379.36,345.71,287.14,338.07,16.98,39,North,0,35.6,1.59,2.81,17.8,252.44
2021,8,31,8,118.19,59.44,66.32,6.12,14.69,15.62,193.99,13.63,45.08,0.94,13.08,3.93,46.31,290.29,1.03,592.52,274.93,440.12,952.68,16.64,55,East,0,25.87,1.19,10.66,31.44,63.99
2021,8,31,9,139.04,197.5,120.74,51.59,3.13,15.59,40.3,35.9,12.02,1.76,17.34,9.78,46.18,111.79,10.86,275.91,230.64,197.26,730.87,11.13,64,South,0,21.07,0.93,13.41,23.09,17.58
2021,8,31,10,717.45,213.61,55.13,6.92,17.42,4.62,237.19,18.79,9.5,15.23,39.1,1.18,44.94,0.64,8.7,631.66,450.18,193.38,832.52,19.85,36,North,0,4.89,0.09,2.64,16.66,64.14
2021,8,31,11,113.99,32.67,6.93,4.1,15.74,2.31,10.22,0.42,39.55,107.95,5.72,20.05,90.48,25.75,5.24,264.17,281.17,420.88,828.35,24.95,50,West,0,4.17,1.17,4.62,5.49,9.62
2021,8,31,12,134.08,499.43,146.72,3.92,78.98,0.35,897.69,9.93,12.82,23.41,8.94,9.81,12.11,54.79,5.41,475.74,301.59,113.61,489.27,12.14,56,North,0,20.27,4.41,4.05,59.5,71.08
2021,8,31,13,165.52,141.49,70.91,12.71,24.4,22.77,229.84,665.3,17.76,14.52,10.41,3.36,33.38,61.6,11.76,510.04,543.64,138.08,841.49,13.91,36,West,0,23.15,0.99,0.35,70.51,39.17
2021,8,31,14,259.41,81.42,59.44,57.69,5.14,13.52,180.33,107.08,14.09,84.61,1.92,14.92,81.86,62.77,2.13,304.43,80.95,307.68,712.07,7.31,40,West,0,51.69,0.96,5.95,19.11,65.52
2021,8,31,15,340.03,13.28,58.19,23.67,35.84,0.76,194.79,29.77,6.17,16.18,0.5,14.09,15.91,92.7,0.04,371.56,394.7,437.77,906.61,21.11,18,North,0,16.1,12.1,22.98,67.68,219
2021,8,31,16,449.67,106.48,77.56,18.8,51.21,10.15,222.3,54.36,36.28,54.79,1.75,12.54,54.79,30.49,11.37,478.2,219.97,447.02,305.29,9.19,50,South,0,4.56,0.57,3.25,20.78,1.5
2021,8,31,17,265.59,39.79,69.48,32.52,37.51,5.26,142.78,190.12,10.04,18.85,2.27,17.39,89.59,6.74,2.3,352.11,377.87,409.39,961.28,23.39,67,South,0,8.4,3.37,1.88,32.73,2.57
2021,8,31,18,350.55,191.96,0.43,37.27,21.21,5.21,55.81,95.66,15,167.92,3.19,13.55,10.5,8.95,10.72,610.14,415.91,157.72,713.73,6.47,53,South,0,11.1,2.02,6.46,37.72,58.5
2021,8,31,19,90.99,205.76,2.3,7.31,13.56,8.73,435.8,351.76,26.09,28.08,0.54,42.88,17.01,93.42,22.02,300.59,344.17,469.75,274.99,17.56,55,North,0,10.4,3.36,7.27,27.89,101.7
2021,8,31,20,384.65,73.84,12.15,11.06,47.17,13.62,133.43,56.12,28.6,42.84,6.22,69.74,15.01,58.91,7.09,617.44,128.17,224.55,517,17.07,64,East,0,6.92,0.17,1.26,48.68,18.84
2021,8,31,21,793.16,135.56,61.75,3.93,1.3,13.39,333.22,186.63,20.6,49.59,1.76,9.43,33.95,116.38,6.06,398.98,199.47,486.96,494.73,18.23,54,South,0,22.18,3.89,11.1,6.2,141.44
2021,8,31,22,598.07,69.49,33.83,40.75,121.1,7.45,1095.61,144.23,11.51,19.82,5.07,8.07,67.33,266.38,7.04,335.74,214.91,232.72,561.44,14.28,41,North,0,16.2,3.71,6.62,65.95,69.46
2021,8,31,23,662.56,191.28,206.34,16.63,8.8,2.28,601.76,98.24,4.67,15.88,2.36,12.52,110.79,27.42,3.31,611.99,346.96,201.7,573.86,19,39,South,0,23.64,2.58,5.93,20.07,120.16
2021,9,1,0,454.14,173.47,6.16,1.96,75.1,0.89,176.01,188.43,4.05,18.28,5.75,48.32,21.86,93.11,0.53,527.61,251.68,424.82,516.15,11.91,40,North,0,12.33,2.38,0.01,49.58,70.87
2021,9,1,1,269.27,97.19,44.32,18.12,0.12,4.58,923.8,128.85,28.74,2.15,1.02,6.84,11.83,22.53,15.37,520.43,349.17,292.68,883.73,22.03,37,South,0,19.41,0.75,1.22,0.36,54.95
2021,9,1,2,367.87,50.69,13.9,6.09,13.95,0.76,243.31,221.6,56,44.59,9.58,4.45,1.88,99.16,7.89,493.64,231.63,359.07,714.04,13.53,36,West,0,0.83,1.6,2.55,33.85,23.23
2021,9,1,3,38.22,58.37,48.27,19.5,7.12,10.63,110.45,62.46,6.18,60.74,6.09,32.24,54.13,32.69,10.11,652.23,442.62,379.76,745.42,21.77,42,North,0,4.98,1.6,5.51,69.67,73.7
2021,9,1,4,211.73,366.87,5.29,21.85,38.24,19,582.59,28.2,5.04,21.69,24.81,32.97,114.98,158.54,2.02,759.35,305.78,190.28,330.13,22.95,56,North,1,11.07,0.53,4.62,20.57,77.41
2021,9,1,5,180.85,184.96,82.03,5.65,63.56,23.08,1484.11,7.66,17.38,65.59,1.54,5.04,55.38,67.86,0.11,526.12,278.21,308.89,240.13,7.75,56,South,0,2.97,0.78,0.52,106.09,7.49
2021,9,1,6,153.28,33.53,20.08,16.28,28.17,6.64,703.96,147.97,3.26,28.95,7.74,5.73,11.61,57.16,3.2,418.22,254.22,451.46,829.49,19.15,55,East,0,0.16,13.55,5.97,42.2,10.59
2021,9,1,7,445.87,158.62,32.12,15.64,21.99,2.05,57.8,0.48,6.45,41.98,8.51,22.71,105.94,99.2,0.65,495.23,394.4,456.03,710.92,15.22,53,West,0,4.29,11.48,1.01,25.37,114.17
2021,9,1,8,798.18,149.47,41.66,7.41,22.12,3.01,266.47,50.37,18.58,10.38,0.84,0.35,44.54,2.12,4.08,276.94,345.53,329.45,793.78,8.98,53,North,0,14.96,3.16,2.78,1.38,36.23
2021,9,1,9,86.79,604.74,2.89,10.65,63.44,14.81,302.06,218.33,13.52,3.29,24.52,22.8,11.09,23.01,5.67,372.56,423.45,421.47,403.72,24.61,49,South,0,17.11,0.94,0.2,55.72,71.49
2021,9,1,10,19.48,140.73,43.77,4.53,45.66,7.4,513.58,334.74,20.65,35.48,8.27,19.73,19.17,148.06,11.32,374.73,305.72,487.32,804.01,12.26,65,East,0,20.87,0.54,4.5,30.43,4.98
2021,9,1,11,75.99,106.1,68.64,2.63,72.18,0.7,111.06,113.14,8.51,27.53,13.57,73.22,33.87,11.12,0.74,334.09,333,281.66,881.72,11.1,33,West,0,3.84,4.99,6.89,35.65,94.15
2021,9,1,12,200.13,70,87.73,1.27,55.87,5.14,512.68,392.21,0.69,2.33,20.15,3.59,84.04,34.74,18.05,426.98,297.06,248.89,527.83,13.39,32,East,0,6.32,2.52,4.51,49.96,55.99
2021,9,1,13,657.6,108.34,43.82,14.53,27.87,5.61,291.62,80.83,1.84,44.84,16.02,23.82,28.89,42.34,3.73,298.38,396.54,273.85,522.09,19.4,55,East,0,2.73,1.19,2.24,34.27,66.43
2021,9,1,14,49.77,106.75,25.59,24.27,26.67,21.52,922.1,95.57,34.72,41.08,1.74,39.44,12.17,54.63,7.59,542.85,341.19,489.59,461.79,14,57,West,0,4.73,4.27,1.61,22.08,32.74
2021,9,1,15,33.99,153.84,15.01,5.31,11.29,9.35,367.79,102.64,5.74,2.58,0.4,38.95,2.63,134.3,12.84,701.33,351.35,130.73,944.82,23.37,59,South,0,8.34,1.39,4.16,52.7,32.88
2021,9,1,16,3.08,0.87,2.86,6.08,6.8,0.17,100.34,209.94,27.32,30.94,2.08,15.34,32.38,14.12,5.84,674.3,275.93,480.82,226.93,11.35,46,West,0,63.8,2.28,8.21,37.7,41.02
2021,9,1,17,361,515.13,31.95,26.97,28.69,0.74,599.75,95.89,36.35,25.76,2.37,2.89,45.59,58.73,0.2,440.07,232.4,454.38,640.29,8.64,35,East,0,24.54,2.85,3.39,9.39,14.61
2021,9,1,18,308.77,116.02,81.71,4.04,72.09,2.62,128.58,201.21,3.42,23.56,18.95,9.8,53.82,108.76,39.82,451.11,313.12,197.86,538.54,5.41,44,North,0,7.17,7.25,0.99,8.03,8.35
2021,9,1,19,564.51,50.42,56.63,6.87,48.32,13.51,175.09,153.91,22.65,15.75,19.06,30.57,47.3,11.13,4.51,532.45,299.21,422.03,863.45,15.61,23,East,0,14.38,1.26,0.47,3.58,131.26
2021,9,1,20,180.33,292.02,23.25,5.35,35.72,1.86,605.97,255.97,12.01,5.37,0.74,6.84,36.44,28.97,9.56,264.42,400.14,310.73,424.45,15.66,58,North,0,8.02,0.09,9.23,20.03,54.37
2021,9,1,21,94.09,30.34,76.14,22.26,14.6,10.88,17.82,568.07,21.44,16.05,6.53,21.38,108.19,254.38,10.29,384.43,324.57,181.89,688.81,24.83,58,East,0,5.93,0.13,4.54,81.73,11.21
2021,9,1,22,50.46,27.09,15.67,2.02,11.97,5.56,386.33,131.43,17.36,83.38,3.66,3.77,41.9,11.99,6.69,267.33,375.03,469.57,698.11,8.75,58,West,0,14.72,0.88,2.56,38.48,2.09
2021,9,1,23,244.72,65.39,22.07,13.49,19.99,0.74,401.65,154.89,0.49,5.81,2.31,115.76,30.54,68.89,8.65,842.97,210.17,345.81,463.52,20.17,29,East,0,6.69,3.82,3.84,15.48,6.22
2021,9,2,0,415.15,188.45,15.82,15.14,7.04,8.32,592.82,11.84,16.52,42.81,4.48,18.82,10.55,44.08,1.82,487.58,480.47,302.11,320.65,8.81,43,North,0,49.79,9.4,4.49,30.64,105.35
2021,9,2,1,51.31,225.3,108.77,24.81,0.93,19.21,424.06,549.32,11.44,20.5,2.62,21.88,0.36,48.09,19.71,325.18,237.39,250.91,478.14,13.3,18,West,0,10.92,6.07,9.38,1.26,2.03
2021,9,2,2,249.31,222.91,48.59,6.99,20.13,8.75,73.46,41.98,0.4,41.44,1.66,7.73,13.96,80.16,18.91,445.29,352.98,496.06,660.39,23.42,64,West,1,8.87,0.32,0.45,12.09,25.39
2021,9,2,3,56.12,25.24,2.31,8.06,8.02,16.86,402.7,211.15,6.64,19.35,1.39,77.2,79.04,18.42,10.62,435.64,433.63,267.78,973.72,15.73,26,North,0,19.69,4.83,1.41,16.55,178.82
2021,9,2,4,321.61,314.84,0.83,10.43,29.86,1.84,334.2,97.03,15.92,8.09,0.38,63.92,148.29,26.9,13.12,405.49,290.84,388.72,413.03,12.12,32,North,0,11.29,2.31,3.94,27.17,4.57
2021,9,2,5,203.53,21.99,81.17,0.31,17.06,1.19,794.33,90.56,24.22,10.1,1.71,20.84,13.07,35.02,1.27,653.48,284.58,243.77,587.71,16.86,37,North,0,22.78,3.4,16.13,31.43,1.86
2021,9,2,6,195.46,361.58,119.47,14.61,1.32,4.42,165.35,261.76,3.74,67.02,14.37,17.79,28.73,116.4,15.11,339.27,225.49,237.03,292.94,19.32,67,South,0,13.83,2.75,1.02,9.75,88.41
2021,9,2,7,284.18,156.39,64.7,21.49,7.47,0.23,7.49,217.91,12.21,25.35,14.39,1.58,20.02,84.68,6.31,533.62,304,382.46,772.97,21.27,42,West,1,6.24,1.17,15.63,1.12,117.21
2021,9,2,8,316.18,61.12,179.37,3.65,1.34,1.91,722.83,89.42,2.16,46.22,25.89,11.44,38.85,5.47,14.19,565.72,414.13,474.39,384.03,8.57,51,East,0,10.87,2.17,0.06,44.42,41.25
2021,9,2,9,770.53,131.55,16.15,11.51,46.24,17.47,202.92,46.78,56.15,25.58,4.3,0.7,12.93,37.5,2.85,700.97,600.85,106.68,589.14,19.41,25,East,0,14.82,0.38,0.54,23.16,146.09
2021,9,2,10,55.57,14.2,33.04,5.7,18.88,16.3,807.37,79.64,9.89,4.55,15.91,3.36,9.3,5.95,3.95,566.25,240.03,193.37,666.13,5.35,38,West,0,2.2,1.23,6,32.9,239.33
2021,9,2,11,189.17,39.14,122.58,2.7,9.77,6.53,412.35,402.45,0.79,2.28,7.07,17.41,58.08,86.17,11.53,542.98,306.8,108.89,273.02,17.4,43,West,0,8.51,2.26,3.9,60.55,81.3
2021,9,2,12,756.98,348.01,9.53,3.34,9.38,13.52,174.22,166.99,7.17,13.8,11.36,12.94,11.84,223.5,17.92,563.86,429.29,345.26,284.77,15.92,48,North,0,17.74,7.3,6.75,95.83,23.92
2021,9,2,13,83.83,346.39,33.78,7.82,21.65,4.34,698.38,37.15,10.86,69.05,2.92,55.63,116.42,37.94,7.41,481.94,310.43,441.68,868.3,8.14,52,South,0,17.79,0.32,8.88,80.05,0.01
2021,9,2,14,211.64,278.32,17.76,14.16,37.09,19.5,1302.95,52.42,2.9,10.99,6.53,1.83,24.92,49.41,5.64,352,342.64,362.99,446.07,10.77,19,South,0,31.62,0.9,8.24,49.12,2.9
2021,9,2,15,273.12,268.73,69.44,2.17,34.22,4.64,198.64,81.85,25.94,4.82,4.55,18.12,88.43,89.04,0.28,593.61,196.84,305.86,282.12,19.83,41,South,0,52.16,0.41,8.31,23.31,19.78
2021,9,2,16,174.47,25.99,13.48,24.57,24.76,29.18,285.72,77.32,3.94,110.63,18.14,0.2,79.13,97.52,6.65,530.22,152.29,498.06,620.92,9.15,32,North,0,7.18,5.39,9.11,48.38,77.37
2021,9,2,17,172.43,120.68,102.6,12.45,88.33,3.98,80.36,246.53,3.35,12.98,2.72,5.84,9.75,340.86,0.97,489.81,421.04,389.15,319.85,20.47,67,East,0,2.8,1.24,11.43,104.81,20.33
2021,9,2,18,108.08,221.23,151.7,1.7,12.11,1.66,494.33,8.32,4.2,13.47,5,5.1,49.55,49.38,7.71,419.65,311.78,284.94,603.02,21.84,29,North,0,3.22,0.35,0.53,63.32,14.67
2021,9,2,19,103.75,201.37,9.86,47.05,22.4,3.25,574.62,233.69,28.23,117.26,9.74,21.16,52.94,118.74,11.52,503.43,295.69,145.37,546.48,9.84,20,North,0,25.82,0.88,2.28,0.58,18.2
2021,9,2,20,540.11,77.68,29.61,41.61,6.87,0.18,38.14,52.47,8.05,24.4,0.98,2.58,5.49,45.12,12.47,533.16,275.65,258.56,681.81,14.04,46,North,0,6.27,1.45,0.19,73.17,68.65
2021,9,2,21,137.92,6.68,6.61,13.47,10.92,9.03,324.93,464.44,7.2,44.69,15.84,12.69,114.85,35.81,15.13,508.55,319.73,208.9,222.33,17.26,21,South,0,43.43,3.12,0.36,2.92,17.8
2021,9,2,22,255.81,779.16,59.27,25.33,9.82,11.22,369.76,372.8,0.78,61.5,12.19,14.79,19.95,8.71,9.4,643.17,215.14,188.5,769.66,13.63,65,West,0,6.97,0.65,1.89,4.32,34.7
2021,9,2,23,71.99,201.72,20.14,17.68,23.74,0.08,274.61,171.18,3.74,5,6.62,10.01,79.27,73.31,11.83,638.5,514.85,155.59,652.53,9.74,52,North,0,28.27,3.39,1.28,18.91,12.89
2021,9,3,0,273.65,313.33,68.21,4.55,8.26,2.82,667.29,41.75,27.22,2.82,0.7,4.01,62.88,149.14,1.21,489.69,141.77,101.1,309.94,16.34,47,South,0,4.27,4.17,1.86,3.12,88.85
2021,9,3,1,179.77,125.53,8.83,4.54,74.46,5.84,675.42,136.26,18.66,20.11,1.74,50.71,34.73,241.47,9.98,465.64,299.64,161.68,389.21,20.01,45,East,0,7.94,0.26,2.07,11.42,63.02
2021,9,3,2,459.27,79.79,25.63,10.44,5.2,3.82,65.58,125.7,2.95,2.99,8,10.88,19.68,105.29,12.1,122.7,195.3,487.32,998.64,5.87,34,North,0,17.63,1.59,0.22,48.8,205.51
2021,9,3,3,3.4,242.34,89.38,7.54,0.46,5.52,149.97,30.61,10.36,26.57,15.52,9.39,53.69,124.56,6.39,679.49,284.65,194.43,856.96,11.33,49,East,0,35.68,0.75,10.45,3.43,114.76
2021,9,3,4,55.77,67.21,8.73,25.78,39.54,3.81,286.28,96.48,8.94,8.29,2.88,5.5,28.92,99.06,8.03,472.31,210.91,416.75,732.5,12.58,18,East,0,2.73,0.09,4.72,36.91,169.44
2021,9,3,5,35.04,102.71,23.1,18.78,36.4,8.59,23.21,350.51,3.8,30.47,11.26,42.61,37.49,76.36,9.38,603.35,340.44,126.84,413.6,7.17,52,North,0,28.99,4.43,2.48,34.19,22.4
2021,9,3,6,92.48,44.08,18.35,22.78,32.32,10.83,216.6,59.58,0.22,93.14,0.14,3.2,4.3,298.76,1.46,597.2,43.29,346.08,919.69,19.92,61,North,0,20.69,2.29,1.12,32.13,33.83
2021,9,3,7,257,27.04,27.95,11.81,7.48,6.72,195.49,66.29,10.14,3.27,12.66,20.76,6.36,26.98,8.36,531.66,186.47,122.89,557.57,13.09,23,East,0,26.92,1.45,8.74,1,30.24
2021,9,3,8,126.21,540.07,87.2,2.73,0.72,6.56,267.39,164.82,16.11,30.86,1.02,32.06,55.84,39.07,2.36,287.52,350.44,151.77,374.86,11.47,52,West,0,16.39,0.56,3.09,81.18,1.27
2021,9,3,9,39.58,97.09,110.65,6.51,23.88,3.41,36.89,116.62,50.37,19.12,30.04,9.68,12.14,47.88,7.12,654.2,225.46,107.2,218.56,7.05,65,West,0,27.56,0.69,0.97,61.21,39.2
2021,9,3,10,401.47,71.49,95.47,34.95,29.1,1.77,161.62,116.63,7.73,3.07,13.42,37.8,3.53,22.55,4.52,505.76,307.36,315.49,613.66,15.47,53,South,0,26.48,2.38,3.54,12.34,48.07
2021,9,3,11,756.9,357.04,51.12,7.55,12.05,14.65,263.33,36.78,12.08,101.62,4.36,26.86,5.67,27.99,0.79,508.23,533.26,250.64,359.99,22.75,28,West,0,0.62,0.64,10.87,54.83,173.32
2021,9,3,12,660.46,179.59,125.42,12.92,11.53,8.37,61.22,92.18,9.2,1.8,2.76,38.82,42.36,67.27,3.27,391.89,372.62,267.21,529.87,18.42,68,South,0,43.71,2.57,10.69,38.28,17.8
2021,9,3,13,452.68,94.36,108.67,8.53,21.19,0.59,724.77,179.88,3.5,22.69,4.09,52.53,115.88,168.61,2.95,628.87,418.15,160.95,233.68,15.61,28,West,0,0.97,6.59,1.96,40.08,82.45
2021,9,3,14,283.57,96.43,14.31,6.17,20.06,2.27,78.14,98.24,6.09,5.47,2.07,25.23,11.03,50.72,30.72,566.81,363.96,292.56,922.22,10.85,41,South,0,4.97,3.31,0.57,35.2,191.88
2021,9,3,15,35.41,438.66,14.03,5.49,10.36,6.51,527.06,30.27,44.91,22.14,6.76,20.75,5.31,188.02,3.98,662.57,316.35,435.19,657.51,12.52,44,West,0,40.99,0.86,0.08,33.4,35.94
2021,9,3,16,627.55,146,11.6,0.95,28.65,15.34,361.98,89.1,1.39,5.15,2.77,2,139.6,63.48,5.04,452.17,93.4,260.15,269.6,20.07,18,South,0,4.13,5.03,1.18,30.94,8.19
2021,9,3,17,155.23,444.76,32.93,0.67,46.62,16.85,1248.41,54.39,5.65,23.39,0.63,37.65,10.55,62.97,14.54,716.65,251.12,292.5,297.76,6.32,44,South,0,23.66,3.91,5.01,10.09,7.71
2021,9,3,18,135.37,400.13,57.24,13.4,40.78,5.24,771.81,139.7,10.66,86.52,9.78,7.88,66.98,22.5,1.25,538.27,209.79,403.37,721.14,11.97,35,North,0,3.3,0.3,4.37,104,77.55
2021,9,3,19,299.05,175.43,99.66,7.4,15.17,7.58,158.88,62.32,4.31,32.27,10.1,3.24,29.01,25.13,2.42,425.45,424.99,232.71,755.08,7.53,20,East,0,4.93,0.66,4.93,42.08,13.78
2021,9,3,20,203.85,282.41,42.93,13.86,87.64,7.71,21.45,196.84,1.49,141.79,0.8,13.87,11.35,134.5,0.32,606.67,539.36,418.76,433.45,23.74,65,East,0,0.4,0.75,1.71,82.18,64.23
2021,9,3,21,406.73,82.56,120.04,3.66,15.47,13.33,444.38,110.63,40.99,34.83,4.04,28.52,17.2,3.77,10.57,680.35,171.2,400.79,847.64,22.11,37,East,0,16.88,1.71,1.31,29.95,12.43
2021,9,3,22,201.56,195.42,33.63,17.44,8.54,23.33,641.91,75.7,4.27,18.65,22.87,14.62,193.97,92.84,3.29,568.12,530.89,412.55,469.17,14.21,65,West,0,6.47,0.11,1.02,18.84,149.62
2021,9,3,23,262.93,51.61,59.01,13.86,46.77,9.5,406.21,150.65,20.67,75.73,1.73,2.59,22.39,69.13,2,583.06,317.64,269.7,635.6,5.65,65,East,0,0.71,1.57,6.68,37.26,23.18
2021,9,4,0,111.42,44.64,2.17,35.72,36.13,0.79,1414.91,66.02,3.39,6.06,3.09,12.34,5.79,215.48,1.63,373.92,357.93,364.65,371.79,15.02,68,East,0,2.62,1.77,11.06,17.24,65.87
2021,9,4,1,188.62,0.09,17.16,1.47,53.84,2.06,74.43,16.24,12.11,48.18,1.54,5.75,22.73,14.87,4.13,486.49,435.76,328.81,229.96,14.9,37,South,0,17.91,0.06,2.73,19.71,70.68
2021,9,4,2,68.24,146.68,70.52,13.7,28.44,4.73,102.65,291.84,3.68,24.67,0.15,87.01,70.47,12.31,8.39,413.85,69.78,381.58,328.3,12.68,40,West,0,6.72,3,0.68,13.42,206.78
2021,9,4,3,408.47,163.98,1.55,10.21,5.36,3.25,314.3,14.46,18.45,25.9,3.47,16.83,24.37,402.61,3.21,489.6,278.19,116.44,765.29,8.89,28,South,0,10.44,0.13,15.95,9.39,44.87
2021,9,4,4,9.63,499.06,10.01,7.97,0.48,4.58,507.88,116.05,1.7,9.88,5.69,15.08,19.19,69.2,5.46,314.8,324.99,150.54,691.96,16.42,64,North,0,7.3,0.82,6.57,13,57.24
2021,9,4,5,276.06,12.59,22.75,8.61,35.84,5.49,411.08,131.76,9.3,13.88,5.35,58.04,38.59,24.14,8.35,553.16,415.15,312.02,256.72,17.73,68,West,0,2.47,0.75,3.05,37.57,2.65
2021,9,4,6,259.26,91.06,28.51,17.92,4.87,3.27,147.48,250.68,5.88,27.46,2.67,29.71,21.19,16.99,1.14,391.34,333.03,367.29,486.53,18.11,28,North,0,18.16,0.8,7.56,21.41,13.38
2021,9,4,7,279.35,381.46,108.64,16.6,29.32,12.11,294.6,182.84,11.39,1.77,4.7,54.91,17.85,20.87,3.16,469.04,113.5,396.05,493.18,17.16,29,East,0,11.67,1.07,4.32,80.23,93.64
2021,9,4,8,1265.95,269.35,48.42,11.23,23.32,1.42,426.9,46.01,7.51,58.86,1.92,11.14,10.35,150.3,25.3,564.9,321.39,265.71,893.63,6.89,47,South,0,21.77,3.11,1.8,12.8,43.78
2021,9,4,9,29.78,171.11,54.53,11.29,23.05,6.76,105.63,502.65,3.42,45.03,5.38,19.97,51.9,29.03,1.03,483.87,504.15,498.77,747.09,13.42,54,East,0,4.4,7.49,3.48,92.86,153.86
2021,9,4,10,455.65,24.2,13.46,0.22,69.66,2.26,771.69,170.35,10.8,37.93,18.91,15.14,16.6,62.44,22.79,493.01,107.89,439.72,872,20.04,30,North,0,5.22,7.95,1.27,9.52,150.08
2021,9,4,11,183.87,199.05,12.56,7.84,24.24,2.5,168.45,67.35,5.62,12.43,1.57,3.68,23.8,117.72,3.59,506.92,327.72,401.63,977.64,16.27,40,West,0,7.57,8.35,0.7,47.52,29.94
2021,9,4,12,38.19,52.54,6.26,1.77,41.76,13.36,59.28,22.53,41.79,12.37,10.05,17,11.79,25.79,24.37,477.91,237.06,387.78,489,23.51,25,North,0,31.49,4.73,1.14,6.56,62.25
