OBJECTID,PARKING_SPACE_ID,POST_ID,MS_PAY_STATION_ID,MS_SPACE_NUM,SENSOR_FLAG,ON_OFFSTREET_TYPE,OSP_ID,JURISDICTION,PM_DISTRICT_ID,BLOCKFACE_ID,ACTIVE_METER_FLAG,REASON_CODE,SMART_METER_FLAG,METER_TYPE,METER_VENDOR,METER_MODEL,CAP_COLOR,PCO_BEAT,OLD_RATE_AREA,STREET_ID,STREET_NAME,STREET_NUM,PARITY_DIGIT_POSITION,STREET_SEG_CTRLN_ID,ORIENTATION,LONGITUDE,LATITUDE,LEGISLATION_REF,LEGISLATION_DT,WORK_ORDER,COMMENTS,COLLECTION_ROUTE,COLLECTION_SUBROUTE,PMR_ROUTE,NFC_KEY,SPT_CODE,COLLECTION_ROUTE_DESC,COLLECTION_SUBROUTE_DESC,shape,data_as_of,data_loaded_at,analysis_neighborhood,supervisor_district,Analysis Neighborhoods,Neighborhoods,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts
169915,-,593-03260,-,0,,ON,,SFMTA,13,593032,M,-,,SS,IPS,M5,Grey,,,593,O'FARRELL ST,326,,9726000,,-122.4105923974,37.786152698900004,,,,,211,211-3,J-2,,,Post St: Unit-600 Geary St,Ofarrell: Unit - 400,POINT (-122.410592397 37.786152699),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Tenderloin,3,36,20,20,5,3
171607,-,667-00450,-,0,,ON,,SFMTA,14,667001,U,UX,,SS,IPS,M5,Grey,,,667,SOUTH VAN NESS AVE,45,,12015101,,-122.4187418983,37.7739124996,,,,,,,N-1,,,,,POINT (-122.418741898 37.7739125),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission,6,20,32,32,1,10
167481,-,370-01750,-,0,,ON,,SFMTA,4,370011,T,UK,,SS,IPS,M5,Black,,,370,CAPP ST,175,,3673000,,-122.4184830304,37.7636208346,,,,,DPT MOS,DPT MOS,R-2,,,,,POINT (-122.41848303 37.763620835),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission,9,20,53,53,3,2
171046,-,442-04130,442-04003,13,,ON,,SFMTA,3,442041,M,-,,MS,MacKay,Tango,Black,,,442,GOLDEN GATE AVE,413,,6264000,,-122.4174217989,37.781347298,,,,,M-417,M417-1,J-3,,,"Golden Gate Ave: 200, 400","Golden Gate Ave: 200, 400",POINT (-122.417421799 37.781347298),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Tenderloin,5,36,21,21,5,10
162641,-,545-00280,-,0,,ON,,SFMTA,38,545002,M,-,,SS,IPS,M5,Grey,,,545,LELAND AVE,28,,8292000,,-122.4045983979,37.7115857013,,,,,309,309-2,O-4,,,Leland Ave: Unit - 100,Leland,POINT (-122.404598398 37.711585701),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Visitacion Valley,10,40,75,75,9,9
166830,-,559-04150,-,0,,ON,,SFMTA,2,559041,U,UC,,SS,IPS,M5,Grey,,,559,MARIPOSA ST,415,,8712000,,-122.38851079119999,37.7643278204,,,,,,,P-1,,,,,POINT (-122.388510791 37.76432782),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Potrero Hill,10,26,55,55,2,9
163838,-,204-03070,-,0,,ON,,SFMTA,2,204031,U,U1,,-,-,-,-,,,204,04TH ST,307,,256000,,-122.40090439810001,37.7819383004,,,,,,,N-4,,,,,POINT (-122.400904398 37.7819383),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,South of Market,6,34,32,32,1,10
170253,-,470-06340,-,0,,ON,,SFMTA,1,470064,T,UC,,SS,IPS,M5,Grey,,,470,HOWARD ST,634,,7036000,,-122.3994603332,37.7859334041,,,,,404,404-2,M-2,,,Howard St: Unit - 600 Bryan St,Howard Unit-600,POINT (-122.399460333 37.785933404),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,6,8,32,32,1,10
170324,-,845-04400,-,0,,ON,,PORT,2,845042,T,UX,,SS,IPS,M5,Grey,,,845,ILLINOIS ST,440,,7165000,,-122.388140834,37.7657904883,,,,,610,610-2,Port 3,,,TERRY A FRANCOIS 400-500,ILLINOIS ST,POINT (-122.388140834 37.765790488),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Potrero Hill,6,26,34,34,1,10
173210,-,568-53160,-,0,,ON,,SFMTA,35,568532,M,-,,SS,IPS,M5,Grey,,,568,MISSION ST,5316,,9183000,,-122.4431717989,37.7142186974,,,,,316,316-1,O-2,,,Mission St: 4300 - 5300,Mission - Geneva,POINT (-122.443171799 37.714218697),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Outer Mission,11,28,80,80,9,1
173986,-,400-09020,-,0,,ON,,SFMTA,3,400092,M,-,,SS,IPS,M5,Yellow,,,400,EDDY ST,902,,5067000,,-122.4227288009,37.782705401,,,,,402,402-2,E-4,,,Eddy St: 100 - 900,Eddy: 100-800,POINT (-122.422728801 37.782705401),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Western Addition,2,39,100,100,4,11
169387,-,444-13120,-,0,,ON,,SFMTA,12,444132,T,UY,,SS,IPS,M5,Grey,,,444,GRANT AVE,1312,,6403000,,-122.4072358978,37.7991760978,,,,,204,204-4,G-4,,,Grant Ave: Unit -1500,Grant: 1200 - 1500,POINT (-122.407235898 37.799176098),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,North Beach,3,23,106,106,6,3
169542,-,831-02490,-,0,,ON,,PORT,1,831022,T,UC,,SS,IPS,M5,Grey,,,831,EMBARCADERO SOUTH,249,,12551202,,-122.3901729022,37.7913524014,,,,,614,614-1,Port 2,,,South Embarcadero,Embarcadero South/Howard/Steuart | Unit-300/Unit/200,POINT (-122.390172902 37.791352401),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,6,8,108,108,1,10
165667,-,359-05404,359-05400,4,,ON,,SFMTA,1,359052,M,-,,MS,MacKay,Tango,Black,,,359,CLAY ST,540,,4085000,,-122.4029860997,37.7947636013,,,,,M-213,M213-1,I-2,,,Clay St: 500,Clay St: 500,POINT (-122.4029861 37.794763601),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Chinatown,3,6,108,108,6,3
171739,-,360-03170,-,0,,ON,,SFMTA,9,360031,M,-,,SS,IPS,M5,Green,,,360,CLEMENT ST,317,,4153000,,-122.4627433026,37.782950700200004,,,,,125,125-1,B-1,,,Clement St: Unit - 1100,Clement,POINT (-122.462743303 37.7829507),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Inner Richmond,1,11,5,5,8,4
170194,-,525-00730,525-00005,73,,ON,,SFMTA,1,525001,M,UV,,MS,MacKay,Tango,Black,,,525,KAPLAN LN,73,,7741000,,-122.3988263008,37.784904398900004,,,,,M-931,M-931,M-2,,,Kaplan Ln: Unit,Kaplan Ln. Unit,POINT (-122.398826301 37.784904399),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,6,8,32,32,1,10
170914,-,409-00050,-,0,,ON,,SFMTA,2,409001,M,-,,SS,IPS,M5,Grey,,,409,EL DORADO SOUTH,5,,15030000,,-122.3938255886,37.7723456212,,,,,432,432-51,P-1,,,4th St: 1200-1700 China Basin,MISSION BAY,POINT (-122.393825589 37.772345621),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission Bay,6,4,34,34,1,10
162306,-,384-06230,-,0,,ON,,SFMTA,17,384061,M,UY,,SS,MacKay,mkBeacon,Green,,,384,DIVISADERO ST,623,,4803101,,-122.4380354022,37.7756161996,,,,,130,130-1,C-1,,,Divisadero St: 800 - 200,Divisadero,POINT (-122.438035402 37.7756162),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Hayes Valley,5,9,24,24,7,11
162800,-,705-02290,-,0,,ON,,SFMTA,12,705021,M,-,,SS,IPS,M5,Grey,,,705,VALLEJO ST,229,,13083000,,-122.4021949989,37.7993478988,,,,,203,203-3,G-1,,,Broadway St: Unit - 800,Battery: 800 - 1200 Sansome,POINT (-122.402194999 37.799347899),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,3,8,77,77,6,3
164875,-,211-00210,211-00003,21,,ON,,SFMTA,14,211001,U,UK,,MS,MacKay,Elite,Black,,,211,11TH ST,21,,508000,,-122.4182863978,37.775378097700006,,,,,,,N-1,,,,,POINT (-122.418286398 37.775378098),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,South of Market,6,34,32,32,5,10
166624,-,462-15080,-,0,,ON,,SFMTA,23,462152,M,-,,SS,MacKay,mkBeacon,Grey,,,462,HAIGHT ST,1508,,6619000,,-122.4473225006,37.7700203013,,,,,122,122-2,A-3,,,Haight St: Stanyan St: Masonic,Haight: Stanyan - Masonic,POINT (-122.447322501 37.770020301),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Haight Ashbury,5,3,25,25,7,11
173342,-,563-00170,-,0,,ON,,SFMTA,13,563001,U,U5,,-,-,-,-,,,563,MCALLISTER ST,17,,8888000,,-122.4126678013,37.780996202400004,,,,,,,J-4,,,,,POINT (-122.412667801 37.780996202),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Tenderloin,5,36,20,20,5,10
166029,-,568-21280,-,0,,ON,,SFMTA,4,568212,M,-,,SS,IPS,M5,Yellow,,,568,MISSION ST,2128,,9119000,,-122.4195100998,37.7624600985,,,,,334,334-2,R-3,,,Mission St: 2100 - 2400,Mission 2100-2400,POINT (-122.4195101 37.762460098),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission,9,20,53,53,3,2
168159,-,470-08430,-,0,,ON,,SFMTA,1,470081,M,-,,SS,IPS,M5,Yellow,,,470,HOWARD ST,843,,7039001,,-122.4037047976,37.782353199,,,,,DPT MOS,DPT MOS,N-3,,,,,POINT (-122.403704798 37.782353199),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,South of Market,6,34,32,32,1,10
162190,-,818-01290,-,0,,ON,,PORT,2,818011,M,-,,SS,IPS,M5,Grey,,,818,BRANNAN ST,129,,3071000,,-122.3884802998,37.7845864006,,,,,607,607-4,Port 3,,,Beale st and Delancy St,Delancy St 600,POINT (-122.3884803 37.784586401),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,6,8,31,31,1,10
163513,-,475-00100,-,0,,ON,,SFMTA,16,475002,M,-,,SS,IPS,M5,Grey,,,475,HERMANN ST,10,,6885000,,-122.4254940397,37.7708770277,,,,,305,305-2,R-1,,,Market St: 1600-2300 Castro St,19th St / Castro / Market,POINT (-122.42549404 37.770877028),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Hayes Valley,8,9,27,27,7,5
168818,-,462-17100,-,0,,ON,,SFMTA,23,462172,M,-,,SS,MacKay,mkBeacon,Grey,,,462,HAIGHT ST,1710,,6623000,,-122.4512868,37.7695146994,,,,,122,122-2,A-3,,,Haight St: Stanyan St: Masonic,Haight: Stanyan - Masonic,POINT (-122.4512868 37.769514699),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Haight Ashbury,5,3,25,25,7,11
171354,-,401-06380,-,0,,ON,,SFMTA,15,401062,M,-,,SS,IPS,M5,Grey,,,401,ELLIS ST,638,,5177000,,-122.4173867011,37.7843444989,,,,,415,415-2,E-1,,,Ellis St: Unit - 900,Ellis Unit-300,POINT (-122.417386701 37.784344499),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Tenderloin,5,36,20,20,5,10
171919,-,520-01170,520-01003,17,,ON,,SFMTA,1,520011,M,-,,MS,MacKay,Elite,Red,,,520,KEARNY ST,117,,7750000,,-122.4038690996,37.7895511025,,,,,M-204,M204-1,I-3,,,Kearny St: Grant Ave,Kearny St: Unit - 500,POINT (-122.4038691 37.789551102),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,3,8,19,19,6,3
166898,-,650-24230,-,0,,ON,,SFMTA,5,650241,U,U5,,SS,MacKay,mkBeacon,Grey,,,650,SACRAMENTO ST,2423,,11255000,,-122.43328360070001,37.7898769014,,,,,,,C-4,,,,,POINT (-122.433283601 37.789876901),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Pacific Heights,2,30,102,102,4,6
162716,-,203-05100,-,0,,ON,,SFMTA,2,203052,M,-,,SS,IPS,M5,Grey,,,203,03RD ST,510,,175000,,-122.3956437984,37.781044202800004,,,,,406,406-2,M-3,,,3rd St: Unit -600 2nd St:,Bryant 300-600 / Harrison 600,POINT (-122.395643798 37.781044203),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,South of Market,6,34,32,32,1,10
162931,-,568-46370,-,0,,ON,,SFMTA,35,568461,T,U1,,SS,IPS,M5,Grey,,,568,MISSION ST,4637,,9167000,,-122.4353179024,37.7238395092,,,,,DPT MOS,DPT MOS,O-2,,,,,POINT (-122.435317902 37.723839509),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Excelsior,11,7,90,90,9,1
172814,-,520-00050,520-00001,5,,ON,,SFMTA,1,520001,M,-,,MS,MacKay,Elite,Yellow,,,520,KEARNY ST,5,,7747000,,-122.4036270023,37.7882439,,,,,M-204,M204-1,I-3,,,Kearny St: Grant Ave,Kearny St: Unit - 500,POINT (-122.403627002 37.7882439),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,3,8,19,19,6,3
165336,-,204-01270,-,0,,ON,,SFMTA,1,204011,M,-,,SS,IPS,M5,Yellow,,,204,04TH ST,127,,253000,,-122.40355120790001,37.784048255900004,,,,,DPT MOS,DPT MOS,N-3,,,,,POINT (-122.403551208 37.784048256),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,6,8,32,32,1,10
169444,-,568-23180,-,0,,ON,,SFMTA,4,568232,M,UV,,SS,IPS,M5,Yellow,,,568,MISSION ST,2318,,9121000,,-122.4192411021,37.7596506019,,,,,334,334-2,R-3,,,Mission St: 2100 - 2400,Mission 2100-2400,POINT (-122.419241102 37.759650602),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission,9,20,53,53,3,2
173013,-,221-32290,-,0,,ON,,SFMTA,4,221323,M,-,,SS,IPS,M5,Grey,,,221,21ST ST,3229,,1111000,,-122.4201558025,37.7569131003,,,,,302,302-2,R-3,,,Mission St: 2500 - 2700,Mission 2500-2700,POINT (-122.420155802 37.7569131),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission,9,20,53,53,3,2
171294,-,472-00680,472-00008,68,,ON,,SFMTA,3,472006,M,-,,MS,MacKay,Tango,Black,,,472,HYDE ST,68,,7114000,,-122.4153135994,37.7811005012,,,,,M-413,M413-1,J-4,,,"Hyde St: Unit, 300, 900","Hyde St: Unit, 300, 900",POINT (-122.415313599 37.781100501),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Tenderloin,5,36,21,21,5,10
169762,-,616-14090,-,0,,ON,,SFMTA,12,616141,M,UV,,SS,IPS,M5,Grey,,,616,POWELL ST,1409,,10693000,,-122.4103973002,37.7977262017,,,,,206,206-3,G-4,,,Powell St: 1000 - 1700,Powell: 1000-17000,POINT (-122.4103973 37.797726202),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Chinatown,3,6,107,107,6,3
172669,-,216-31550,-,0,,ON,,SFMTA,4,216311,M,-,,SS,IPS,M5,Yellow,,,216,16TH ST,3155,,734000,,-122.42360869950001,37.764744401799994,,,,,DPT MOS,DPT MOS,R-2,,,,,POINT (-122.4236087 37.764744402),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission,9,20,37,37,3,5
168443,-,650-32160,-,0,,ON,,SFMTA,19,650322,M,UV,,SS,MacKay,mkBeacon,Grey,,,650,SACRAMENTO ST,3216,,11264000,,-122.4462660008,37.7883322005,,,,,103,103-2,C-2,,,Divisadero St: Sacramento St,Divisadero - Sacramento,POINT (-122.446266001 37.788332201),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Presidio Heights,2,31,10,10,8,6
173836,-,501-01083,501-01080,3,,ON,,SFMTA,1,501012,M,-,,MS,MacKay,Tango,Black,,,501,JESSIE ST,108,,7517000,,-122.4006106013,37.7882817973,,,,,M-422,M422-1,M-2,,,Natoma St:,Jessie St,POINT (-122.400610601 37.788281797),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,6,8,108,108,6,10
165797,-,568-27090,-,0,,ON,,SFMTA,4,568271,M,-,,SS,MacKay,mkBeacon,Green,,,568,MISSION ST,2709,,9125000,,-122.4184745994,37.7535273981,,,,,302,302-1,R-4,,,Mission St: 2500 - 2700,Mission 2500-2700,POINT (-122.418474599 37.753527398),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission,9,20,53,53,3,2
163919,-,306-20020,-,0,,ON,,SFMTA,46,306202,M,-,,SS,MacKay,mkBeacon,Grey,,,306,ALAMEDA ST,2002,,2134000,,-122.40502385010001,37.7685784177,,,,,418,418-3,S-1,,,Brannan St: 700 - 900 9th St,Townsend/Alameda,POINT (-122.40502385 37.768578418),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission,6,20,33,33,3,9
173526,-,324-09050,-,0,,ON,,SFMTA,12,324091,M,-,,SS,IPS,M5,Grey,,,324,BATTERY ST,905,,2764000,,-122.4013692366,37.799758911699996,,,,,203,203-3,G-1,,,Broadway St: Unit - 800,Battery: 800 - 1200 Sansome,POINT (-122.401369237 37.799758912),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,3,8,77,77,6,3
172316,-,217-32450,-,0,,ON,,SFMTA,4,217321,M,-,,SS,IPS,M5,Grey,,,217,17TH ST,3245,,796000,,-122.41914349769999,37.7633911994,,,,,DPT MOS,DPT MOS,R-2,,,,,POINT (-122.419143498 37.763391199),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission,9,20,53,53,3,2
165062,-,462-14420,-,0,,ON,,SFMTA,23,462142,M,-,,SS,MacKay,mkBeacon,Yellow,,,462,HAIGHT ST,1442,,6618000,,-122.4467457027,37.7700937995,,,,,122,122-2,A-3,,,Haight St: Stanyan St: Masonic,Haight: Stanyan - Masonic,POINT (-122.446745703 37.770093799),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Haight Ashbury,5,3,25,25,7,11
167157,-,327-01230,-,0,,ON,,SFMTA,12,327011,U,UB,,SS,IPS,M5,Grey,,,327,BROADWAY,123,,3144000,,-122.4006253382,37.7985525446,,,,,,,G-1,,,,,POINT (-122.400625338 37.798552545),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,3,8,77,77,6,3
163418,-,542-04100,-,0,,ON,,SFMTA,3,542042,M,-,,SS,IPS,M5,Grey,,,542,LARKIN ST,410,,8124000,,-122.4171453972,37.7818239991,,,,,414,414-2,J-3,,,Larkin St: Unit - 1100,Larkin Unit-1100,POINT (-122.417145397 37.781823999),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Tenderloin,5,36,20,20,5,10
164379,-,566-04200,-,0,,ON,,SFMTA,1,566042,M,-,,SS,IPS,M5,Yellow,,,566,MERCHANT ST,420,,8984000,,-122.4011937023,37.7953822025,,,,,205,205-1,I-1,,,Sansome St: Unit-800 Battery S,Sansome: Unit - 800 Halleck,POINT (-122.401193702 37.795382203),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Chinatown,3,6,108,108,6,3
164598,-,363-08220,-,0,,ON,,SFMTA,12,363082,M,-,,SS,IPS,M5,Grey,,,363,COLUMBUS AVE,822,,4300000,,-122.4129629747,37.802329330700005,,,,,202,202-2,F-1,,,Columbus Ave: Unit - 1100,Columbus,POINT (-122.412962975 37.802329331),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,North Beach,3,23,106,106,6,3
173062,-,205-03140,-,0,,ON,,SFMTA,2,205032,U,U2,,-,-,-,-,,,205,05TH ST,314,,299000,,-122.40301320120001,37.779841802,,,,,,,N-4,,,,,POINT (-122.403013201 37.779841802),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,South of Market,6,34,32,32,1,10
162487,-,563-01400,-,0,,ON,,SFMTA,13,563012,T,UX,,SS,IPS,M5,Grey,,,563,MCALLISTER ST,140,,8890000,,-122.4151090562,37.7808109983,,,,,401,401-2,J-4,,,McAllister St: Unit - 600,McAllister Unit-500,POINT (-122.415109056 37.780810998),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Tenderloin,5,36,21,21,5,10
163208,-,720-05800,720-05006,80,,ON,,SFMTA,1,720052,M,-,,MS,MacKay,Tango,Black,,,720,WASHINGTON ST,580,,13409000,,-122.40315010270001,37.7956059894,,,,,M-222,M222-2,G-2,,,Washington St: 200 - 400,"Washington St: 200, 300, 500",POINT (-122.403150103 37.795605989),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Chinatown,3,6,106,106,6,3
168846,-,700-08420,-,0,,ON,,SFMTA,4,700082,M,UV,,SS,MacKay,mkBeacon,Grey,,,700,VALENCIA ST,842,,13066000,,-122.4214279016,37.7589972996,,,,,301,301-2,R-3,,,Valencia 24th St 400 - 1200,Valencia: McCoppin - 24th St,POINT (-122.421427902 37.7589973),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission,9,20,37,37,3,5
167670,-,384-18260,-,0,,ON,,SFMTA,18,384182,M,UY,,SS,MacKay,mkBeacon,Green,,,384,DIVISADERO ST,1826,,4815201,,-122.4400919021,37.786888400900004,,,,,103,103-2,C-1,,,Divisadero St: Sacramento St,Divisadero - Sacramento,POINT (-122.440091902 37.786888401),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Pacific Heights,2,30,103,103,4,6
168041,-,684-05577,684-05570,7,,ON,,SFMTA,14,684051,U,UC,,MS,MacKay,Elite,Grey,,,684,TOWNSEND ST,557,,12665000,,-122.4007705,37.772364999100006,,,,,,,S-1,,,,,POINT (-122.4007705 37.772364999),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission Bay,6,4,34,34,1,10
167411,-,350-36040,-,0,,ON,,SFMTA,19,350362,U,U8,,SS,MacKay,mkBeacon,Grey,,,350,CALIFORNIA ST,3604,,3570000,,-122.4536663999,37.7864601024,,,,,,,C-2,,,,,POINT (-122.4536664 37.786460102),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Presidio Heights,2,31,10,10,8,6
170693,-,340-00842,-,0,,ON,,SFMTA,2,340002,T,UX,,SS,IPS,M5,Grey,,,340,BLUXOME ST,84,,2993000,,-122.3977634978,37.776220898000005,,,,,DPT MOS,DPT MOS,N-4,,,,,POINT (-122.397763498 37.776220898),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,South of Market,6,34,32,32,1,10
162741,-,472-00560,472-00006,56,,ON,,SFMTA,3,472006,M,-,,MS,MacKay,Tango,Black,,,472,HYDE ST,56,,7114000,,-122.4153022,37.7810441022,,,,,M-413,M413-1,J-4,,,"Hyde St: Unit, 300, 900","Hyde St: Unit, 300, 900",POINT (-122.4153022 37.781044102),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Tenderloin,5,36,21,21,5,10
163870,-,204-11430,-,0,,ON,,SFMTA,2,204111,M,-,,SS,IPS,M5,Grey,,,204,04TH ST,1143,,19981000,,-122.3912703228,37.7730159146,,,,,432,432-51,P-1,,,4th St: 1200-1700 China Basin,MISSION BAY,POINT (-122.391270323 37.773015915),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission Bay,6,4,34,34,1,10
167367,-,107-13010,-,0,,ON,,SFMTA,24,107131,M,-,,SS,MacKay,mkBeacon,Yellow,,,107,07TH AVE,1301,,360000,,-122.46423736290001,37.7639251333,,,,,121,121-2,A-4,,,Outer Irving St: 600 - 1000,Irving,POINT (-122.464237363 37.763925133),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Inner Sunset,7,14,109,109,7,11
163357,-,373-02470,-,0,,ON,,SFMTA,2,373021,M,-,,SS,IPS,M5,Grey,,,373,CHANNEL ST,247,,12898002,,-122.3928465822,37.7733283068,,,,,DPT MOS,DPT MOS,P-1,,,,,POINT (-122.392846582 37.773328307),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission Bay,6,4,34,34,1,10
173702,-,300-11950,-,0,,ON,,SFMTA,29,300111,M,-,,SS,IPS,M5,Grey,,,300,ALABAMA ST,1195,,2117000,,-122.4109302999,37.7528912005,,,,,303,303-2,R-4,,,24 St (Lower): 2700 - 3300,24th St Lower,POINT (-122.4109303 37.7528912),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission,9,20,53,53,3,2
173117,-,440-45240,-,0,,ON,,SFMTA,9,440452,M,-,,SS,IPS,M5,Grey,,,440,GEARY BLVD,4524,,6065201,,-122.46839919850001,37.7809699,,,,,126,126-4,B-2,,,Geary St: 2400 - 4800,Geary 4600-5000,POINT (-122.468399198 37.7809699),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Inner Richmond,1,11,5,5,8,4
166940,-,700-01680,-,0,,ON,,SFMTA,16,700012,U,UC,,SS,IPS,M5,Black,,,700,VALENCIA ST,168,,13053000,,-122.4224882011,37.7700234976,,,,,,,R-2,,,,,POINT (-122.422488201 37.770023498),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission,8,20,32,32,1,5
163091,-,830-12190,-,0,,ON,,PORT,11,830121,M,-,,SS,IPS,M5,Grey,,,830,EMBARCADERO NORTH,1219,,12559101,,-122.4040322924,37.8053800591,,,,,612,612-1,Port 1,,,Ferry Group Port,Embarcadero N/Grant/North Point | 1000-1200/2200/Unit,POINT (-122.404032292 37.805380059),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,North Beach,3,23,77,77,6,3
167944,-,612-02040,-,0,,ON,,SFMTA,3,612022,U,U6,,-,-,-,Blue,,,612,DR CARLTON B GOODLETT PL,2,,10549000,,-122.4181543996,37.778739201700006,,,,,,,J-4,,,,,POINT (-122.4181544 37.778739202),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Tenderloin,5,36,21,21,4,10
173223,-,359-09040,-,0,,ON,,SFMTA,12,359092,M,-,,SS,IPS,M5,Grey,,,359,CLAY ST,904,,4092000,,-122.4081107003,37.7940741003,,,,,213,213-2,I-4,,,Clay St: 100 - 900,Clay: 100 - 900,POINT (-122.4081107 37.7940741),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Chinatown,3,6,104,104,6,3
170552,-,216-15060,-,0,,ON,,SFMTA,42,216152,M,-,,SS,MacKay,mkBeacon,Black,,,216,16TH ST,1506,,709000,,-122.4019853644,37.7661700965,,,,,430,430-52,S-1,,,Bryant St: 300-600 Stillman St,Bryant: 600,POINT (-122.401985364 37.766170096),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission Bay,6,4,33,33,1,9
165705,-,492-09350,492-09003,35,,ON,,SFMTA,44,492091,M,-,,MS,MacKay,Tango,Grey,,,492,IOWA ST,935,,7271000,,-122.3916484195,37.7546754042,,,,,M-434,M434-1,W-1,,,Dogpatch,Dogpatch,POINT (-122.39164842 37.754675404),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Potrero Hill,10,26,56,56,2,9
