collision_id,unique_id,case_id_pkey,collision_date,collision_time,accident_year,month,day_of_week,time_cat,hour_of_day,time_of_day,season,location_id,weather_id,road_id,party_id,severity_id
37037,36973,180178070.0,2018 March 08,00:18:00,2018,March,Thursday,10:01 pm to 2:00 am,0,Night,Spring,23931,4,13,57408,17
37038,18773,160848629.0,2016 October 18,09:22:00,2016,October,Tuesday,6:01 am to 10:00 am,9,Morning,Fall,2142,2,1,57341,1
37039,2103,4457031.0,2009 October 27,17:00:00,2009,October,Tuesday,2:01 pm to 6:00 pm,17,Evening,Fall,1633,2,2,57525,1
37040,45159,130912129.0,2013 October 27,17:52:00,2013,October,Sunday,2:01 pm to 6:00 pm,17,Evening,Fall,23932,2,1,57649,1
37041,87464,240790534.0,2024 December 25,20:08:00,2024,December,Wednesday,6:01 pm to 10:00 pm,20,Evening,Winter,23933,2,12,57607,2
37042,84953,240020717.0,2024 January 10,08:51:00,2024,January,Wednesday,6:01 am to 10:00 am,8,Morning,Winter,23934,1,16,57585,21
37043,12189,2629215.0,2006 February 19,00:27:00,2006,February,Sunday,10:01 pm to 2:00 am,0,Night,Winter,23935,4,13,57649,1
37044,44448,130577278.0,2013 July 13,20:08:00,2013,July,Saturday,6:01 pm to 10:00 pm,20,Evening,Summer,4580,2,1,57658,11
37045,37842,130522728.0,2013 June 25,20:46:00,2013,June,Tuesday,6:01 pm to 10:00 pm,20,Evening,Summer,5579,4,13,57622,4
37046,52322,200145690.0,2020 February 26,20:05:00,2020,February,Wednesday,6:01 pm to 10:00 pm,20,Evening,Winter,23936,2,48,57556,1
37047,58093,220382082.0,2022 June 11,07:45:00,2022,June,Saturday,6:01 am to 10:00 am,7,Morning,Summer,23937,2,1,57581,1
37048,56763,210712289.0,2021 October 30,13:00:00,2021,October,Saturday,10:01 am to 2:00 pm,13,Afternoon,Fall,23938,2,1,57490,1
37049,57705,220204254.0,2022 March 28,23:15:00,2022,March,Monday,10:01 pm to 2:00 am,23,Night,Spring,23939,2,29,56911,1
37050,15637,3709555.0,2008 February 08,22:10:00,2008,February,Friday,10:01 pm to 2:00 am,22,Night,Winter,23940,2,3,57660,8
37051,55872,210576596.0,2021 September 07,10:54:00,2021,September,Tuesday,10:01 am to 2:00 pm,10,Morning,Fall,865,2,1,57585,1
37052,54020,200644329.0,2020 October 25,15:20:00,2020,October,Sunday,2:01 pm to 6:00 pm,15,Afternoon,Fall,23941,2,23,57649,1
37053,87099,240702034.0,2024 November 09,01:30:00,2024,November,Saturday,10:01 pm to 2:00 am,1,Night,Fall,23942,2,3,57607,8
37054,4667,141100769.0,2014 December 31,15:09:00,2014,December,Wednesday,2:01 pm to 6:00 pm,15,Afternoon,Winter,7929,2,2,57659,8
37055,945,180400124.0,2018 May 29,17:24:00,2018,May,Thursday,2:01 pm to 6:00 pm,17,Evening,Spring,23943,2,1,56815,1
37056,45014,130416080.0,2013 May 20,18:44:00,2013,May,Monday,6:01 pm to 10:00 pm,18,Evening,Spring,23944,2,1,57649,1
37057,27046,2817999.0,2006 September 22,23:50:00,2006,September,Friday,10:01 pm to 2:00 am,23,Night,Fall,23945,2,3,55413,1
37058,24703,170477092.0,2017 June 11,16:03:00,2017,June,Sunday,2:01 pm to 6:00 pm,16,Afternoon,Summer,3700,2,1,57622,1
37059,58431,220228129.0,2022 April 07,14:45:00,2022,April,Thursday,2:01 pm to 6:00 pm,14,Afternoon,Spring,23946,2,2,57659,1
37060,40115,3892880.0,2008 August 20,20:01:00,2008,August,Wednesday,6:01 pm to 10:00 pm,20,Evening,Summer,23947,2,3,57557,1
37061,53948,200625175.0,2020 October 16,18:47:00,2020,October,Friday,6:01 pm to 10:00 pm,18,Evening,Fall,5442,2,33,57625,2
37062,56960,210764650.0,2021 November 19,19:39:00,2021,November,Friday,6:01 pm to 10:00 pm,19,Evening,Fall,23948,9,7,57660,1
37063,2820,180123661.0,2018 February 15,15:10:00,2018,February,Thursday,2:01 pm to 6:00 pm,15,Afternoon,Winter,23949,2,2,57658,1
37064,53994,200637976.0,2020 October 22,13:36:00,2020,October,Thursday,10:01 am to 2:00 pm,13,Afternoon,Fall,23950,2,1,57658,1
37065,52459,200181371.0,2020 March 11,17:18:00,2020,March,Wednesday,2:01 pm to 6:00 pm,17,Evening,Spring,23951,2,2,57570,1
37066,48559,190519511.0,2019 July 18,23:07:00,2019,July,Thursday,10:01 pm to 2:00 am,23,Night,Summer,23952,2,12,57581,4
37067,85325,240163759.0,2024 March 13,19:37:00,2024,March,Wednesday,6:01 pm to 10:00 pm,19,Evening,Spring,23953,2,12,57649,2
37068,26120,5730301.0,2012 May 25,16:30:00,2012,May,Friday,2:01 pm to 6:00 pm,16,Afternoon,Spring,23954,2,2,57622,1
37069,86665,240607224.0,2024 September 26,20:00:00,2024,September,Thursday,6:01 pm to 10:00 pm,20,Evening,Fall,23955,2,12,57649,1
37070,87575,240790346.0,2024 December 25,15:50:00,2024,December,Wednesday,2:01 pm to 6:00 pm,15,Afternoon,Winter,23956,1,2,57607,6
37071,35485,3719737.0,2008 January 27,01:34:00,2008,January,Sunday,10:01 pm to 2:00 am,1,Night,Winter,3168,7,13,57622,2
37072,55944,210614732.0,2021 September 22,11:30:00,2021,September,Wednesday,10:01 am to 2:00 pm,11,Morning,Fall,23957,2,1,57658,1
37073,57527,220133277.0,2022 February 27,17:50:00,2022,February,Sunday,2:01 pm to 6:00 pm,17,Evening,Winter,4925,2,1,57636,2
37074,35501,3732521.0,2008 March 08,15:00:00,2008,March,Saturday,2:01 pm to 6:00 pm,15,Afternoon,Spring,23958,2,1,57658,12
37075,48723,190884853.0,2019 November 22,15:00:00,2019,November,Friday,2:01 pm to 6:00 pm,15,Afternoon,Fall,3550,2,1,57622,1
37076,50506,190932850.0,2019 December 11,17:24:00,2019,December,Wednesday,2:01 pm to 6:00 pm,17,Evening,Winter,20797,56,7,57649,4
37077,7746,180607524.0,2018 August 13,17:16:00,2018,August,Monday,2:01 pm to 6:00 pm,17,Evening,Summer,23959,2,1,57633,3
37078,58413,220305197.0,2022 May 10,12:50:00,2022,May,Tuesday,10:01 am to 2:00 pm,12,Afternoon,Spring,23960,2,2,57614,2
37079,57049,210821426.0,2021 December 12,11:30:00,2021,December,Sunday,10:01 am to 2:00 pm,11,Morning,Winter,23961,4,4,57649,4
37080,52338,200164383.0,2020 March 04,22:34:00,2020,March,Wednesday,10:01 pm to 2:00 am,22,Night,Spring,23962,2,3,57653,2
37081,18728,140599234.0,2014 July 19,09:10:00,2014,July,Saturday,6:01 am to 10:00 am,9,Morning,Summer,23963,2,1,57658,8
37082,56500,210720323.0,2021 November 02,17:48:00,2021,November,Tuesday,2:01 pm to 6:00 pm,17,Evening,Fall,23964,2,1,57123,8
37083,58048,220343545.0,2022 May 25,23:03:00,2022,May,Wednesday,10:01 pm to 2:00 am,23,Night,Spring,23965,2,12,57659,2
37084,55345,210216366.0,2021 April 07,22:15:00,2021,April,Wednesday,10:01 pm to 2:00 am,22,Night,Spring,23966,2,12,57603,11
37085,50741,190882932.0,2019 November 21,20:31:00,2019,November,Thursday,6:01 pm to 10:00 pm,20,Evening,Fall,23967,2,12,57658,1
37086,58319,220242367.0,2022 April 13,15:10:00,2022,April,Wednesday,2:01 pm to 6:00 pm,15,Afternoon,Spring,1648,2,1,57658,1
37087,15256,1995766.0,2005 February 09,00:37:00,2005,February,Wednesday,10:01 pm to 2:00 am,0,Night,Winter,276,2,3,57659,1
37088,52023,190972577.0,2019 December 27,19:00:00,2019,December,Friday,6:01 pm to 10:00 pm,19,Evening,Winter,23968,2,3,57625,2
37089,44660,160675541.0,2016 August 21,10:30:00,2016,August,Sunday,10:01 am to 2:00 pm,10,Morning,Summer,8516,2,1,57659,1
37090,49863,190939492.0,2019 December 14,09:02:00,2019,December,Saturday,6:01 am to 10:00 am,9,Morning,Winter,23969,2,16,56835,1
37091,53798,200502802.0,2020 August 21,07:27:00,2020,August,Friday,6:01 am to 10:00 am,7,Morning,Summer,23970,2,2,57649,1
37092,26174,140823823.0,2014 September 30,10:48:00,2014,September,Tuesday,10:01 am to 2:00 pm,10,Morning,Fall,23971,2,1,51618,1
37093,24416,140027332.0,2014 January 10,11:22:00,2014,January,Friday,10:01 am to 2:00 pm,11,Morning,Winter,23972,2,1,57649,2
37094,53507,200484567.0,2020 August 12,19:12:00,2020,August,Wednesday,6:01 pm to 10:00 pm,19,Evening,Summer,23973,2,2,57123,2
37095,53715,200424030.0,2020 July 15,16:36:00,2020,July,Wednesday,2:01 pm to 6:00 pm,16,Afternoon,Summer,23974,2,2,57614,1
37096,15929,3235079.0,2007 June 07,01:26:00,2007,June,Thursday,10:01 pm to 2:00 am,1,Night,Summer,23975,2,3,57658,1
37097,773,3724645.0,2008 March 23,20:36:00,2008,March,Sunday,6:01 pm to 10:00 pm,20,Evening,Spring,23976,2,12,57603,1
37098,27219,3037438.0,2007 February 05,23:43:00,2007,February,Monday,10:01 pm to 2:00 am,23,Night,Winter,23977,2,3,57583,1
37099,58966,220439376.0,2022 July 04,21:26:00,2022,July,Monday,6:01 pm to 10:00 pm,21,Night,Summer,23978,2,196,57649,1
37100,54193,200690877.0,2020 November 15,19:45:00,2020,November,Sunday,6:01 pm to 10:00 pm,19,Evening,Fall,23116,2,3,57649,1
37101,44747,161006385.0,2016 December 11,21:13:00,2016,December,Sunday,6:01 pm to 10:00 pm,21,Night,Winter,23979,8,12,57496,4
37102,38045,150146035.0,2015 February 17,08:40:00,2015,February,Tuesday,6:01 am to 10:00 am,8,Morning,Winter,23980,2,2,57659,2
37103,25675,130761722.0,2013 September 11,11:15:00,2013,September,Wednesday,10:01 am to 2:00 pm,11,Morning,Fall,23981,1,2,57463,2
37104,86583,240585636.0,2024 September 17,17:09:00,2024,September,Tuesday,2:01 pm to 6:00 pm,17,Evening,Fall,23982,1,1,57564,1
37105,57062,210688840.0,2021 October 20,18:54:00,2021,October,Wednesday,6:01 pm to 10:00 pm,18,Evening,Fall,23983,4,7,57584,1
37106,86122,240452530.0,2024 July 20,01:31:00,2024,July,Saturday,10:01 pm to 2:00 am,1,Night,Summer,8194,2,3,57658,1
37107,29132,3719162.0,2008 January 22,13:18:00,2008,January,Tuesday,10:01 am to 2:00 pm,13,Afternoon,Winter,2528,2,16,57585,1
37108,22462,3740065.0,2008 March 26,08:47:00,2008,March,Wednesday,6:01 am to 10:00 am,8,Morning,Spring,23984,2,1,57631,12
37109,57966,220313708.0,2022 May 13,20:20:00,2022,May,Friday,6:01 pm to 10:00 pm,20,Evening,Spring,23985,2,12,57659,8
37110,86592,240587030.0,2024 September 17,10:40:00,2024,September,Tuesday,10:01 am to 2:00 pm,10,Morning,Fall,23986,2,1,57649,2
37111,54208,200694324.0,2020 November 17,09:15:00,2020,November,Tuesday,6:01 am to 10:00 am,9,Morning,Fall,18204,2,23,57659,8
37112,54611,210178772.0,2021 March 22,00:20:00,2021,March,Monday,10:01 pm to 2:00 am,0,Night,Spring,23061,2,3,57658,1
37113,57348,220025107.0,2022 January 12,12:00:00,2022,January,Wednesday,10:01 am to 2:00 pm,12,Afternoon,Winter,3570,2,2,57649,4
37114,58508,220427876.0,2022 June 29,17:40:00,2022,June,Wednesday,2:01 pm to 6:00 pm,17,Evening,Summer,23987,2,1,57235,1
37115,45451,160821089.0,2016 October 08,20:45:00,2016,October,Saturday,6:01 pm to 10:00 pm,20,Evening,Fall,29223,8,3,57576,2
37116,55920,210602878.0,2021 September 17,14:32:00,2021,September,Friday,2:01 pm to 6:00 pm,14,Afternoon,Fall,23988,2,1,57649,2
37117,31837,2063086.0,2005 May 20,01:27:00,2005,May,Friday,10:01 pm to 2:00 am,1,Night,Spring,13040,2,3,57659,3
37118,81802,230235352.0,2023 April 05,08:04:00,2023,April,Wednesday,6:01 am to 10:00 am,8,Morning,Spring,23989,2,23,57454,1
37119,26042,3037406.0,2007 February 05,22:14:00,2007,February,Monday,10:01 pm to 2:00 am,22,Night,Winter,7227,2,3,57660,1
37120,53940,200622303.0,2020 October 15,13:50:00,2020,October,Thursday,10:01 am to 2:00 pm,13,Afternoon,Fall,23990,2,1,57649,1
37121,34553,3625537.0,2008 January 16,09:35:00,2008,January,Wednesday,6:01 am to 10:00 am,9,Morning,Winter,23991,2,44,55035,2
37122,59065,220532384.0,2022 August 09,18:30:00,2022,August,Tuesday,6:01 pm to 10:00 pm,18,Evening,Summer,23992,2,40,57341,2
37123,57607,220086961.0,2022 February 08,06:34:00,2022,February,Tuesday,6:01 am to 10:00 am,6,Morning,Winter,23993,2,33,57622,4
37124,32705,3497558.0,2007 November 24,23:36:00,2007,November,Saturday,10:01 pm to 2:00 am,23,Night,Fall,1377,2,3,57659,2
37125,57318,220044088.0,2022 January 20,17:24:00,2022,January,Thursday,2:01 pm to 6:00 pm,17,Evening,Winter,23994,3,3,57659,1
37126,53993,200637879.0,2020 October 22,13:12:00,2020,October,Thursday,10:01 am to 2:00 pm,13,Afternoon,Fall,23995,2,1,57607,8
37127,50490,190944532.0,2019 December 16,14:30:00,2019,December,Monday,2:01 pm to 6:00 pm,14,Afternoon,Winter,5366,2,1,57649,2
37128,57759,220101848.0,2022 February 14,10:33:00,2022,February,Monday,10:01 am to 2:00 pm,10,Morning,Winter,23996,1,2,57070,2
37129,32011,3604667.0,2008 January 26,22:59:00,2008,January,Saturday,10:01 pm to 2:00 am,22,Night,Winter,558,4,13,57525,1
37130,56181,210433560.0,2021 July 09,20:47:00,2021,July,Friday,6:01 pm to 10:00 pm,20,Evening,Summer,19010,2,1,57585,8
37131,57710,220207725.0,2022 March 30,12:46:00,2022,March,Wednesday,10:01 am to 2:00 pm,12,Afternoon,Spring,19958,2,2,57557,1
37132,54743,210131504.0,2021 February 27,16:30:00,2021,February,Saturday,2:01 pm to 6:00 pm,16,Afternoon,Winter,20198,2,1,57658,1
37133,29578,160145027.0,2016 February 18,12:48:00,2016,February,Thursday,10:01 am to 2:00 pm,12,Afternoon,Winter,294,2,1,57649,1
37134,44731,150820477.0,2015 September 18,18:08:00,2015,September,Friday,6:01 pm to 10:00 pm,18,Evening,Fall,14828,2,2,57649,1
37135,13125,150532644.0,2015 June 18,16:39:00,2015,June,Thursday,2:01 pm to 6:00 pm,16,Afternoon,Summer,1562,2,2,57659,8
37136,55491,210252592.0,2021 April 25,08:05:00,2021,April,Sunday,6:01 am to 10:00 am,8,Morning,Spring,23997,1,1,57654,4
37137,25188,1993478.0,2005 January 29,22:47:00,2005,January,Saturday,10:01 pm to 2:00 am,22,Night,Winter,2370,2,3,57658,11
37138,41962,3603518.0,2008 January 27,22:16:00,2008,January,Sunday,10:01 pm to 2:00 am,22,Night,Winter,5977,1,13,57653,8
37139,57628,220175702.0,2022 March 17,08:08:00,2022,March,Thursday,6:01 am to 10:00 am,8,Morning,Spring,23998,2,1,57659,2
37140,59131,220575566.0,2022 August 26,07:00:00,2022,August,Friday,6:01 am to 10:00 am,7,Morning,Summer,957,11,1,57660,8
37141,49300,190806368.0,2019 October 25,09:02:00,2019,October,Friday,6:01 am to 10:00 am,9,Morning,Fall,23999,2,2,57649,1
37142,33871,2079353.0,2005 June 03,00:02:00,2005,June,Friday,10:01 pm to 2:00 am,0,Night,Summer,9922,2,12,57525,1
37143,41193,3024058.0,2007 January 03,01:33:00,2007,January,Wednesday,10:01 pm to 2:00 am,1,Night,Winter,2356,2,12,57660,1
37144,54177,200686729.0,2020 October 31,02:30:00,2020,October,Saturday,2:01 am to 6:00 am,2,Night,Fall,1727,2,12,57649,1
37145,56060,210521682.0,2021 August 15,20:35:00,2021,August,Sunday,6:01 pm to 10:00 pm,20,Evening,Summer,614,2,3,57649,1
37146,53148,200367474.0,2020 June 18,16:35:00,2020,June,Thursday,2:01 pm to 6:00 pm,16,Afternoon,Summer,24000,2,2,57658,6
37147,86820,240639409.0,2024 October 10,19:45:00,2024,October,Thursday,6:01 pm to 10:00 pm,19,Evening,Fall,2115,2,3,57621,1
37148,2790,2072466.0,2005 June 04,00:15:00,2005,June,Saturday,10:01 pm to 2:00 am,0,Night,Summer,24001,2,12,57619,1
37149,9107,5782167.0,2012 July 18,14:53:00,2012,July,Wednesday,2:01 pm to 6:00 pm,14,Afternoon,Summer,24002,2,9,57583,2
37150,85948,240404832.0,2024 June 29,15:26:00,2024,June,Saturday,2:01 pm to 6:00 pm,15,Afternoon,Summer,24003,2,2,51618,1
37151,7532,3550710.0,2007 December 31,00:10:00,2007,December,Monday,10:01 pm to 2:00 am,0,Night,Winter,24004,2,3,57649,4
37152,49817,190845225.0,2019 November 08,08:00:00,2019,November,Friday,6:01 am to 10:00 am,8,Morning,Fall,954,2,1,57659,1
37153,7776,170645647.0,2017 August 08,16:30:00,2017,August,Tuesday,2:01 pm to 6:00 pm,16,Afternoon,Summer,24005,2,1,57553,2
37154,52878,200284464.0,2020 May 08,19:17:00,2020,May,Friday,6:01 pm to 10:00 pm,19,Evening,Spring,4007,2,47,57237,2
37155,56507,210724422.0,2021 November 04,09:15:00,2021,November,Thursday,6:01 am to 10:00 am,9,Morning,Fall,24006,1,16,57659,1
37156,10097,3603447.0,2008 January 25,19:39:00,2008,January,Friday,6:01 pm to 10:00 pm,19,Evening,Winter,59,4,13,57659,8
37157,12736,5398337.0,2011 October 27,21:12:00,2011,October,Thursday,6:01 pm to 10:00 pm,21,Night,Fall,24007,2,12,57583,2
37158,44556,140158959.0,2014 February 23,07:33:00,2014,February,Sunday,6:01 am to 10:00 am,7,Morning,Winter,24008,1,2,57659,1
37159,42946,3322877.0,2007 July 28,22:41:00,2007,July,Saturday,10:01 pm to 2:00 am,22,Night,Summer,8330,2,3,57564,18
37160,56884,210800696.0,2021 December 04,13:46:00,2021,December,Saturday,10:01 am to 2:00 pm,13,Afternoon,Winter,24009,2,2,57658,3
37161,48850,190903958.0,2019 November 30,18:15:00,2019,November,Saturday,6:01 pm to 10:00 pm,18,Evening,Fall,24010,1,13,57660,1
37162,87012,240690821.0,2024 November 03,21:52:00,2024,November,Sunday,6:01 pm to 10:00 pm,21,Night,Fall,24011,2,21,57123,2
37163,59126,220558584.0,2022 August 19,12:00:00,2022,August,Friday,10:01 am to 2:00 pm,12,Afternoon,Summer,1343,2,1,57639,4
37164,1445,3736616.0,2008 April 22,22:59:00,2008,April,Tuesday,10:01 pm to 2:00 am,22,Night,Spring,24012,4,13,57566,1
37165,57933,220284137.0,2022 May 01,12:50:00,2022,May,Sunday,10:01 am to 2:00 pm,12,Afternoon,Spring,2933,3,1,57659,1
37166,57844,220224666.0,2022 April 06,09:40:00,2022,April,Wednesday,6:01 am to 10:00 am,9,Morning,Spring,24013,2,2,57659,8
37167,21975,2188581.0,2005 August 15,00:02:00,2005,August,Monday,10:01 pm to 2:00 am,0,Night,Summer,5976,2,3,57659,1
37168,53591,200575887.0,2020 September 24,14:03:00,2020,September,Thursday,2:01 pm to 6:00 pm,14,Afternoon,Fall,24014,2,2,57622,1
37169,18434,3764850.0,2008 February 26,15:00:00,2008,February,Tuesday,2:01 pm to 6:00 pm,15,Afternoon,Winter,472,2,1,57390,2
37170,40504,3767392.0,2008 May 27,19:27:00,2008,May,Tuesday,6:01 pm to 10:00 pm,19,Evening,Spring,24015,2,15,57253,2
37171,57322,220046608.0,2022 January 21,17:50:00,2022,January,Friday,2:01 pm to 6:00 pm,17,Evening,Winter,24016,2,12,57639,2
37172,54598,210164210.0,2021 March 14,23:07:00,2021,March,Sunday,10:01 pm to 2:00 am,23,Night,Spring,19715,1,13,57585,1
37173,53499,200485593.0,2020 August 13,12:00:00,2020,August,Thursday,10:01 am to 2:00 pm,12,Afternoon,Summer,12536,2,1,57660,8
37174,59309,220390637.0,2022 June 14,15:24:00,2022,June,Tuesday,2:01 pm to 6:00 pm,15,Afternoon,Summer,24017,2,23,57659,1
37175,1295,150382518.0,2015 May 02,17:53:00,2015,May,Saturday,2:01 pm to 6:00 pm,17,Evening,Spring,24018,2,2,35567,2
37176,14684,3726620.0,2008 April 06,02:30:00,2008,April,Sunday,2:01 am to 6:00 am,2,Night,Spring,269,2,3,56835,1
37177,53930,200620379.0,2020 October 14,16:54:00,2020,October,Wednesday,2:01 pm to 6:00 pm,16,Afternoon,Fall,19655,2,1,57649,2
37178,59145,220581808.0,2022 August 28,16:41:00,2022,August,Sunday,2:01 pm to 6:00 pm,16,Afternoon,Summer,24019,2,1,57060,2
37179,55335,210374704.0,2021 June 16,08:34:00,2021,June,Wednesday,6:01 am to 10:00 am,8,Morning,Summer,13961,2,1,57659,1
37180,53396,200491001.0,2020 August 15,18:37:00,2020,August,Saturday,6:01 pm to 10:00 pm,18,Evening,Summer,24020,2,2,57659,1
37181,45108,131005050.0,2013 November 28,15:16:00,2013,November,Thursday,2:01 pm to 6:00 pm,15,Afternoon,Fall,24021,2,2,51618,1
37182,44684,160242601.0,2016 March 23,15:54:00,2016,March,Wednesday,2:01 pm to 6:00 pm,15,Afternoon,Spring,24022,2,1,41074,2
37183,57637,220182428.0,2022 March 20,03:33:00,2022,March,Sunday,2:01 am to 6:00 am,3,Night,Spring,2161,2,3,57659,8
37184,25977,2802541.0,2006 September 18,22:13:00,2006,September,Monday,10:01 pm to 2:00 am,22,Night,Fall,24023,2,3,57524,1
37185,4513,150016808.0,2015 January 06,15:05:00,2015,January,Tuesday,2:01 pm to 6:00 pm,15,Afternoon,Winter,5565,2,1,57581,2
37186,14484,3613983.0,2008 January 28,10:40:00,2008,January,Monday,10:01 am to 2:00 pm,10,Morning,Winter,24024,1,2,57659,1
37187,57670,220173875.0,2022 March 16,12:34:00,2022,March,Wednesday,10:01 am to 2:00 pm,12,Afternoon,Spring,24025,2,1,55190,2
37188,53225,200417734.0,2020 July 13,06:35:00,2020,July,Monday,6:01 am to 10:00 am,6,Morning,Summer,24026,1,2,57659,1
37189,58353,220481195.0,2022 June 20,09:27:00,2022,June,Monday,6:01 am to 10:00 am,9,Morning,Summer,23137,2,1,57659,1
37190,28936,3604691.0,2008 January 31,15:46:00,2008,January,Thursday,2:01 pm to 6:00 pm,15,Afternoon,Winter,24027,4,4,57649,1
37191,28314,2776298.0,2006 August 11,22:27:00,2006,August,Friday,10:01 pm to 2:00 am,22,Night,Summer,5471,2,12,57659,1
37192,57697,220199257.0,2022 March 26,18:42:00,2022,March,Saturday,6:01 pm to 10:00 pm,18,Evening,Spring,24028,2,2,57649,1
37193,56254,210459538.0,2021 July 20,17:27:00,2021,July,Tuesday,2:01 pm to 6:00 pm,17,Evening,Summer,24029,2,2,57546,1
37194,9929,3723326.0,2008 March 26,20:15:00,2008,March,Wednesday,6:01 pm to 10:00 pm,20,Evening,Spring,978,2,3,57585,1
37195,53333,200467303.0,2020 August 04,22:33:00,2020,August,Tuesday,10:01 pm to 2:00 am,22,Night,Summer,24030,2,12,57584,1
37196,29458,160647534.0,2016 August 11,12:05:00,2016,August,Thursday,10:01 am to 2:00 pm,12,Afternoon,Summer,2062,2,1,57525,2
37197,17112,2079350.0,2005 June 05,01:50:00,2005,June,Sunday,10:01 pm to 2:00 am,1,Night,Summer,1139,2,3,57525,2
37198,57837,220221189.0,2022 April 05,00:10:00,2022,April,Tuesday,10:01 pm to 2:00 am,0,Night,Spring,24031,2,3,57659,1
37199,52859,200270510.0,2020 May 01,12:37:00,2020,May,Friday,10:01 am to 2:00 pm,12,Afternoon,Spring,4351,2,1,57658,2
37200,49009,190958721.0,2019 December 21,19:04:00,2019,December,Saturday,6:01 pm to 10:00 pm,19,Evening,Winter,23148,2,3,55715,1
37201,49843,190895747.0,2019 November 26,18:06:00,2019,November,Tuesday,6:01 pm to 10:00 pm,18,Evening,Fall,24032,13,13,57622,1
37202,53746,200245892.0,2020 April 17,19:59:00,2020,April,Friday,6:01 pm to 10:00 pm,19,Evening,Spring,19205,2,3,57406,2
37203,55665,210399417.0,2021 June 26,01:26:00,2021,June,Saturday,10:01 pm to 2:00 am,1,Night,Summer,2284,2,3,57659,3
37204,59046,220521531.0,2022 August 05,16:11:00,2022,August,Friday,2:01 pm to 6:00 pm,16,Afternoon,Summer,24033,2,2,57660,1
37205,58320,220351623.0,2022 May 29,12:34:00,2022,May,Sunday,10:01 am to 2:00 pm,12,Afternoon,Spring,24034,2,2,57659,3
37206,33923,3179455.0,2007 April 12,23:15:00,2007,April,Thursday,10:01 pm to 2:00 am,23,Night,Spring,12628,2,3,57603,8
37207,55568,210317055.0,2021 May 23,12:21:00,2021,May,Sunday,10:01 am to 2:00 pm,12,Afternoon,Spring,24035,2,1,57658,8
37208,29721,160599703.0,2016 July 25,12:21:00,2016,July,Monday,10:01 am to 2:00 pm,12,Afternoon,Summer,24036,2,1,57557,1
37209,54375,200755744.0,2020 December 15,17:54:00,2020,December,Tuesday,2:01 pm to 6:00 pm,17,Evening,Winter,24037,2,3,57658,1
